text,value,selected,description,imageSrc
Misty Morning,1649,,,"""https://assets.wikileaf.com/assets/strains/strain/misty-morning-icon.png"""
Golden Gage,1650,,,"""https://assets.wikileaf.com/assets/strains/strain/golden-gage-icon.png"""
Electric Black Mamba,1651,,,"""https://assets.wikileaf.com/assets/strains/strain/electric-black-mamba-icon.png"""
Goat Head,1652,,,"""https://assets.wikileaf.com/assets/strains/strain/goat-head-icon.png"""
Gilz Nilz,1653,,,"""https://assets.wikileaf.com/assets/strains/strain/gilz-nilz-icon.png"""
Chloe,1654,,,"""https://assets.wikileaf.com/assets/strains/strain/str-chloe_500x500.png"""
Purple Dog Shit,1655,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Dog-Shit-icon.jpg"""
Krystalica,1656,,,"""https://assets.wikileaf.com/assets/strains/strain/Krystalica-icon.png"""
Critical Cheese,1657,,,"""https://assets.wikileaf.com/assets/strains/strain/Critical-Cheese-Icon.png"""
Mother's Finest,1658,,,"""https://assets.wikileaf.com/assets/strains/strain/Mothers-finest-Icon.png"""
Rebel God Smoke,1659,,,"""https://assets.wikileaf.com/assets/strains/strain/Rebel-God-Smoke-icon.jpg"""
The Third Dimension,1660,,,"""https://assets.wikileaf.com/assets/strains/strain/the-third-dimension-icon.png"""
Eagle Bill,1661,,,"""https://assets.wikileaf.com/assets/strains/strain/eagle-bill-icon.png"""
Nexus OG,1662,,,"""https://assets.wikileaf.com/assets/strains/strain/nexus-og-icon.png"""
Easy Peezy,1663,,,"""https://assets.wikileaf.com/assets/strains/strain/ease-peezy-icon.png"""
Ridge Berry,1664,,,"""https://assets.wikileaf.com/assets/strains/strain/ridge-berry-icon.png"""
X Wing,1665,,,"""https://assets.wikileaf.com/assets/strains/strain/X-Wing-icon.png"""
Alien Breath,1666,,,"""https://assets.wikileaf.com/assets/strains/strain/Alien_Breath_500x500.png"""
Argyle,1667,,,"""https://assets.wikileaf.com/assets/strains/strain/Argyle-icon.png"""
NY Cheese,1668,,,"""https://assets.wikileaf.com/assets/strains/strain/NY-Cheese-Icon.png"""
Godzilla Glue,1669,,,"""https://assets.wikileaf.com/assets/strains/strain/Godzilla-Glue-icon.png"""
Dinachem,1670,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Dakini Kush,1671,,,"""../../../assets/img/strain-types/Indica_500.png"""
Critical Plus 2.0,1672,,,"""../../../assets/img/strain-types/Indica_500.png"""
American Beauty,1673,,,"""https://assets.wikileaf.com/assets/strains/strain/american-beauty-icon.png"""
Purple Bubba,1674,,,"""https://assets.wikileaf.com/assets/strains/strain/purple-bubba-icon.png"""
Purple Ice,1675,,,"""https://assets.wikileaf.com/assets/strains/strain/purple-ice-icon.png"""
Purple Bush,1676,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Bush-icon.jpg"""
Phantom Cookies,1677,,,"""https://assets.wikileaf.com/assets/strains/strain/Phantom_Cookies.png"""
Snow Ryder,1678,,,"""https://assets.wikileaf.com/assets/strains/strain/Snow_Ryder.png"""
AK-49,1679,,,"""https://assets.wikileaf.com/assets/strains/strain/AK-49-icon.jpg"""
South Central LA,1680,,,"""https://assets.wikileaf.com/assets/strains/strain/SouthCentralLA-icon.png"""
Grilled Cheese,1681,,,"""https://assets.wikileaf.com/assets/strains/strain/Grilled_Cheese.jpg"""
Purple AK-47,1682,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_AK-47_500x500.png"""
Fat Purple,1683,,,"""https://assets.wikileaf.com/assets/strains/strain/fat_purple_icon.png"""
Jamba Juice,1684,,,"""https://assets.wikileaf.com/assets/strains/strain/jamba_juice_icon.png"""
South Asian Sativa,1685,,,"""https://assets.wikileaf.com/assets/strains/strain/south_asian_sativa_icon.png"""
Tundra,1686,,,"""https://assets.wikileaf.com/assets/strains/strain/Tundra-icon.png"""
Snow Diesel,1687,,,"""https://assets.wikileaf.com/assets/strains/strain/snow_diesel_icon.png"""
Sour LSD,1688,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-SourLSD.png"""
Sour Ape,1689,,,"""https://assets.wikileaf.com/assets/strains/strain/sour_ape_icon.png"""
South Asian,1690,,,"""https://assets.wikileaf.com/assets/strains/strain/south_asian_icon.png"""
Sunlight Skunk,1691,,,"""https://assets.wikileaf.com/assets/strains/strain/sunlight_skunk_icon.png"""
Chem Valley Kush,1692,,,"""https://assets.wikileaf.com/assets/strains/strain/Chem-Valley-Kush-icon.png"""
Special Kush #1,1693,,,"""https://assets.wikileaf.com/assets/strains/strain/Special-Kush-1-icon.png"""
Sumo Grande,1694,,,"""https://assets.wikileaf.com/assets/strains/strain/Sumo-Grande-icon.png"""
Purple Cotton Candy,1695,,,"""https://assets.wikileaf.com/assets/strains/strain/purple_cotton_candy-icon.png"""
Superstar,1696,,,"""https://assets.wikileaf.com/assets/strains/strain/superstar-icon.png"""
Purple Buddha,1697,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Buddha-icon.png"""
Turbo Mind Warp,1698,,,"""https://assets.wikileaf.com/assets/strains/strain/turbo_mind_wrap-icon.png"""
Snow Bud,1699,,,"""https://assets.wikileaf.com/assets/strains/strain/snow_bud-icon.png"""
Biddy Early,1700,,,"""https://assets.wikileaf.com/assets/strains/strain/biddy_early-icon.png"""
Secret Garden OG,1701,,,"""https://assets.wikileaf.com/assets/strains/strain/secet_garden_og-icon.png"""
Silver Train,1702,,,"""https://assets.wikileaf.com/assets/strains/strain/silver_train-icon.png"""
South Indian,1703,,,"""https://assets.wikileaf.com/assets/strains/strain/south_indian-icon.png"""
Faded Glory,1704,,,"""https://assets.wikileaf.com/assets/strains/strain/faded_glory-icon.png"""
King Henry VIII,1705,,,"""https://assets.wikileaf.com/assets/strains/strain/King-Henry-VIII-icon.png"""
Sierra Mist,1706,,,"""https://assets.wikileaf.com/assets/strains/strain/Sierra-Mist-icon.jpg"""
South American,1707,,,"""https://assets.wikileaf.com/assets/strains/strain/south-american-icon.png"""
Shipwreck,1708,,,"""https://assets.wikileaf.com/assets/strains/strain/shipwreck-icon.png"""
Skins Skunk,1709,,,"""https://assets.wikileaf.com/assets/strains/strain/SkinsSkunk-icon.png"""
Purple Cow,1710,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Cow-icon.png"""
Snow Monster,1711,,,"""https://assets.wikileaf.com/assets/strains/strain/Snow-Monster-icon.png"""
Poison Haze,1712,,,"""https://assets.wikileaf.com/assets/strains/strain/poison-haze-icon.png"""
Sour Poison,1713,,,"""https://assets.wikileaf.com/assets/strains/strain/SourPoison-icon.png"""
Alien Cookies,1714,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Q3,1715,,,"""https://assets.wikileaf.com/assets/strains/strain/Q3-icon.png"""
Terminator OG,1716,,,"""https://assets.wikileaf.com/assets/strains/strain/Terminator-OG-icon.png"""
The Sister,1717,,,"""https://assets.wikileaf.com/assets/strains/strain/The-Sister-icon.png"""
Purple Maui,1718,,,"""https://assets.wikileaf.com/assets/strains/strain/str-purp-maui_500x500.png"""
Chem's Sister,1719,,,"""https://assets.wikileaf.com/assets/strains/strain/Chems_Sister.png"""
Russian Rocket Fuel,1720,,,"""https://assets.wikileaf.com/assets/strains/strain/russian-rocket-fuel-icon.png"""
Summertime Squeeze,1721,,,"""https://assets.wikileaf.com/assets/strains/strain/SummertimeSqueeze-icon.png"""
Purple Dragon,1722,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Dragon.jpg"""
Connie Chung,1723,,,"""https://assets.wikileaf.com/assets/strains/strain/Connie-Chung-icon.png"""
Four Cups,1724,,,"""https://assets.wikileaf.com/assets/strains/strain/FourCups-icon.png"""
Sunshine #4,1725,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-Sunshine4.png"""
Four Star General,1726,,,"""https://assets.wikileaf.com/assets/strains/strain/four-star-general-icon.png"""
Organic Diesel,1727,,,"""https://assets.wikileaf.com/assets/strains/strain/organic-deisel-icon.png"""
Neil Haze,1728,,,"""https://assets.wikileaf.com/assets/strains/strain/1576185800_Neil-Haze-icon.png"""
3 Bears OG,1729,,,"""https://assets.wikileaf.com/assets/strains/strain/3BearsOG-icon.png"""
1024,1730,,,"""https://assets.wikileaf.com/assets/strains/strain/1024-icon.png"""
Tina Danza,1731,,,"""https://assets.wikileaf.com/assets/strains/strain/Tina-Danza-icon.png"""
Ultimate Trainwreck,1732,,,"""https://assets.wikileaf.com/assets/strains/strain/UltimateTrainwreck-icon.png"""
X Tra Chz,1733,,,"""https://assets.wikileaf.com/assets/strains/strain/XTraChz-icon.png"""
California Dream,1734,,,"""../../../assets/img/strain-types/Indica_500.png"""
X-Kush #1,1735,,,"""https://assets.wikileaf.com/assets/strains/strain/X-Kush_1.jpg"""
Fighting Buddha,1736,,,"""https://assets.wikileaf.com/assets/strains/strain/FightingBuddha-icon.png"""
Euphoria Cookies,1737,,,"""https://assets.wikileaf.com/assets/strains/strain/euphoria-cookies-icon.png"""
Silver Nina,1738,,,"""https://assets.wikileaf.com/assets/strains/strain/SilverNina-icon.png"""
Sin City Kush,1739,,,"""https://assets.wikileaf.com/assets/strains/strain/SinCityKush-icon.png"""
Sin Valley OG,1740,,,"""https://assets.wikileaf.com/assets/strains/strain/SinValleyOG-icon.png"""
Royal Haze,1741,,,"""https://assets.wikileaf.com/assets/strains/strain/royal-haze-icon.png"""
Seattle Cough,1742,,,"""https://assets.wikileaf.com/assets/strains/strain/SeattleCough-icon.png"""
Romping Goddess,1743,,,"""https://assets.wikileaf.com/assets/strains/strain/RompingGodess-icon.png"""
Green Python,1744,,,"""https://assets.wikileaf.com/assets/strains/strain/GreenPython-icon.png"""
Purple Frost,1745,,,"""../../../assets/img/strain-types/Indica_500.png"""
Top 44,1746,,,"""https://assets.wikileaf.com/assets/strains/strain/Top_44.jpg"""
Lime Purple Mist,1747,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-LimePurpleMist.png"""
Lady Liberty,1748,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-LadyLiberty.png"""
Root Beer Kush,1749,,,"""https://assets.wikileaf.com/assets/strains/strain/root-beer-kush-Icon.png"""
MILF,1750,,,"""https://assets.wikileaf.com/assets/strains/strain/milf-icon.png"""
Road Dawg,1751,,,"""https://assets.wikileaf.com/assets/strains/strain/road-dawg-icon.png"""
The Void,1752,,,"""https://assets.wikileaf.com/assets/strains/strain/The-Void-icon.jpg"""
iPot,1753,,,"""https://assets.wikileaf.com/assets/strains/strain/iPot-icon2.png"""
Logic Diesel,1754,,,"""https://assets.wikileaf.com/assets/strains/strain/LogicDiesel-icon.png"""
Pagoda,1755,,,"""https://assets.wikileaf.com/assets/strains/strain/Pagoda-icon.png"""
Pure Love,1756,,,"""../../../assets/img/strain-types/Indica_500.png"""
Jack Widow,1757,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-JackWidow.png"""
Industrial Plant,1758,,,"""https://assets.wikileaf.com/assets/strains/strain/industrial-plant-Icon.png"""
Negra 44,1759,,,"""https://assets.wikileaf.com/assets/strains/strain/Negra44-icon.png"""
Jack Kush,1760,,,"""https://assets.wikileaf.com/assets/strains/strain/str-jack-kush_500x500.png"""
Majestic 12,1761,,,"""https://assets.wikileaf.com/assets/strains/strain/majestic_12-icon.png"""
Manitoba Poison,1762,,,"""https://assets.wikileaf.com/assets/strains/strain/ManitobaPoison-icon.png"""
Maui Berry,1763,,,"""https://assets.wikileaf.com/assets/strains/strain/str-maui-berry_500x500.png"""
Pomelo Cookies,1764,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Maui Bubble Gift,1765,,,"""https://assets.wikileaf.com/assets/strains/strain/str-maui-bubble-gift_500x500.png"""
Kelly Hill Gold,1766,,,"""https://assets.wikileaf.com/assets/strains/strain/kelly-hill-gold-icon.png"""
Mau-Mau,1767,,,"""https://assets.wikileaf.com/assets/strains/strain/MauMau-icon.png"""
LA Jack,1768,,,"""https://assets.wikileaf.com/assets/strains/strain/la-jack-icon.png"""
LA Ultra,1769,,,"""https://assets.wikileaf.com/assets/strains/strain/LA-Ultra-icon.jpg"""
Lethal Purple,1770,,,"""https://assets.wikileaf.com/assets/strains/strain/LethalPurple-icon.png"""
Travel Joint,1771,,,"""https://assets.wikileaf.com/assets/strains/strain/Travel-Joint-icon.png"""
Loyalty,1772,,,"""https://assets.wikileaf.com/assets/strains/strain/Loyalty-icon.png"""
Lemon Daddy,1773,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon-Daddy-Icon.png"""
KC 33,1774,,,"""https://assets.wikileaf.com/assets/strains/strain/kc-33-icon.png"""
Hobbit,1775,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-Hobbit.png"""
Kali 47,1776,,,"""https://assets.wikileaf.com/assets/strains/strain/kali-47-Icon.png"""
J-27,1777,,,"""https://assets.wikileaf.com/assets/strains/strain/J27-icon.png"""
Blue Kiss,1778,,,"""https://assets.wikileaf.com/assets/strains/strain/BlueKiss-icon.png"""
White Moonshine,1779,,,"""https://assets.wikileaf.com/assets/strains/strain/White_Moonshine.png"""
Jazz,1780,,,"""https://assets.wikileaf.com/assets/strains/strain/Jazz-Icon.png"""
North American,1781,,,"""https://assets.wikileaf.com/assets/strains/strain/North-American-Icon.png"""
Limon,1782,,,"""https://assets.wikileaf.com/assets/strains/strain/limon-Icon.png"""
818 OG,1783,,,"""https://assets.wikileaf.com/assets/strains/strain/818-og-icon.png"""
Double D,1784,,,"""https://assets.wikileaf.com/assets/strains/strain/Double-D-icon.jpg"""
LA Sunshine,1785,,,"""https://assets.wikileaf.com/assets/strains/strain/la-sunshine-Icon.png"""
Jane Doe,1786,,,"""https://assets.wikileaf.com/assets/strains/strain/Jane-Doe-icon.png"""
Herringbone,1787,,,"""https://assets.wikileaf.com/assets/strains/strain/Herringbone-icon.png"""
Boaty McBoatface,1788,,,"""https://assets.wikileaf.com/assets/strains/strain/BoatyMcBoatface-icon.png"""
Magic Jordan,1789,,,"""https://assets.wikileaf.com/assets/strains/strain/magic-jordan-icon.png"""
Blue Zombie,1790,,,"""https://assets.wikileaf.com/assets/strains/strain/blue-zombie-icon.png"""
GI001,1791,,,"""https://assets.wikileaf.com/assets/strains/strain/GI001-icon.png"""
Donna OG,1792,,,"""https://assets.wikileaf.com/assets/strains/strain/Donna-og-Icon.png"""
Eastern European,1793,,,"""https://assets.wikileaf.com/assets/strains/strain/Eastern-European-icon.jpg"""
Good Medicine,1794,,,"""https://assets.wikileaf.com/assets/strains/strain/good-medicine-Icon.png"""
Georgia Pine,1795,,,"""https://assets.wikileaf.com/assets/strains/strain/Georgia-Pine-Icon.png"""
Kid N Kookies,1796,,,"""https://assets.wikileaf.com/assets/strains/strain/kid-kookies-icon.png"""
Yogi Diesel,1797,,,"""https://assets.wikileaf.com/assets/strains/strain/Yogi-Diesel-icon.png"""
Donegal,1798,,,"""https://assets.wikileaf.com/assets/strains/strain/Donegal-icon.png"""
Big Holy Nina,1799,,,"""https://assets.wikileaf.com/assets/strains/strain/BigHolyNina-icon.png"""
StarRyder,1800,,,"""https://assets.wikileaf.com/assets/strains/strain/starryder-icon.png"""
Gravity,1801,,,"""https://assets.wikileaf.com/assets/strains/strain/gravity-icon.png"""
Chocolope Kush,1802,,,"""../../../assets/img/strain-types/Indica_500.png"""
Green Haze,1803,,,"""https://assets.wikileaf.com/assets/strains/strain/green-haze-strain-icon.png"""
Isla OG,1804,,,"""https://assets.wikileaf.com/assets/strains/strain/Isla_OG.jpg"""
Ghost Ship,1805,,,"""https://assets.wikileaf.com/assets/strains/strain/ghost-ship-icon.png"""
Fire Alien Kush,1806,,,"""https://assets.wikileaf.com/assets/strains/strain/Fire-Alien-Kush-icon.png"""
Dream Beaver,1807,,,"""https://assets.wikileaf.com/assets/strains/strain/Dream-Beaver-icon.png"""
Pineapple Super Silver Haze,1808,,,"""https://assets.wikileaf.com/assets/strains/strain/1578678460_Pineapple-Super-Silver-Haze-icon.png"""
Ancient Kush,1809,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-AncientKush.png"""
Xanadu,1810,,,"""https://assets.wikileaf.com/assets/strains/strain/Xanadu.jpg"""
Buckeye Purple,1811,,,"""https://assets.wikileaf.com/assets/strains/strain/buckeye-purple-icon.png"""
Bubba Berry,1812,,,"""https://assets.wikileaf.com/assets/strains/strain/bubba-berry-icon.png"""
Pacific Blue,1813,,,"""https://assets.wikileaf.com/assets/strains/strain/pacific_blue-icon.png"""
Frida,1814,,,"""https://assets.wikileaf.com/assets/strains/strain/str-frida_500x500.png"""
Blue Bastard,1815,,,"""https://assets.wikileaf.com/assets/strains/strain/blue-bastard-icon.png"""
Titanium,1816,,,"""https://assets.wikileaf.com/assets/strains/strain/Titanium.jpg"""
Dreadlock,1817,,,"""https://assets.wikileaf.com/assets/strains/strain/dreadlock-icon.png"""
Fat Nelson,1818,,,"""https://assets.wikileaf.com/assets/strains/strain/fat-nelson-icon.png"""
God's Treat,1819,,,"""https://assets.wikileaf.com/assets/strains/strain/gods-treat-icon.png"""
Grand Hustle,1820,,,"""https://assets.wikileaf.com/assets/strains/strain/grand-hustle-icon.png"""
Blue Galaxy,1821,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue-Galaxy-Icon.png"""
Glad Max,1822,,,"""https://assets.wikileaf.com/assets/strains/strain/GladMax-icon.png"""
Cotton Purple Chem,1823,,,"""https://assets.wikileaf.com/assets/strains/strain/Cotton-Purple-Chem-icon.png"""
Blue Mountain Fire,1824,,,"""https://assets.wikileaf.com/assets/strains/strain/blue-mountain-fire-icon.png"""
Disney Blue,1825,,,"""https://assets.wikileaf.com/assets/strains/strain/D-Blue-icon.jpg"""
California Sour,1826,,,"""https://assets.wikileaf.com/assets/strains/strain/california-sour-icon.png"""
Critical Skunk,1827,,,"""https://assets.wikileaf.com/assets/strains/strain/critical-skunk-icon.png"""
Cherry Grapefruit,1828,,,"""https://assets.wikileaf.com/assets/strains/strain/cherry-grapefruit-icon.png"""
DJ Smoke,1829,,,"""https://assets.wikileaf.com/assets/strains/strain/dj-smoke-icon.png"""
Eugene Cream,1830,,,"""https://assets.wikileaf.com/assets/strains/strain/eugene-cream-icon.png"""
Brainwreck,1831,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Cherry Sherbet,1832,,,"""https://assets.wikileaf.com/assets/strains/strain/cherry-sherbet-Icon.png"""
BOG Bubble,1833,,,"""https://assets.wikileaf.com/assets/strains/strain/Bog-Bubble-Icon.png"""
Mazar Kush,1834,,,"""https://assets.wikileaf.com/assets/strains/strain/Mazar-Kush-Icon.png"""
Kahuna,1835,,,"""https://assets.wikileaf.com/assets/strains/strain/Kahuna-Icon.png"""
Denver Maple,1836,,,"""https://assets.wikileaf.com/assets/strains/strain/denver-maple-icon.png"""
Copper Kush,1837,,,"""https://assets.wikileaf.com/assets/strains/strain/copper_kush_500x500.png"""
Durban Cheese,1838,,,"""https://assets.wikileaf.com/assets/strains/strain/durban-cheese-icon.png"""
